Vehicle_ID,execution_target,latency_ms,energy_J,workload,workload_scaled,resource_utilization_pct,Vehicle_Type,Vehicle_Priority,fog_node,Slice_Type,offline_mode,Task_ID,task_size,requested_bandwidth_mbps,allocated_bandwidth_mbps,offload_success,handover_latency_ms,queue_length,AI_Optimization_Score,reward,execution_target_offline,latency_ms_offline,queue_length_offline,task_success_offline,chosen_target,cost_vehicle,cost_fog,cost_cloud,chosen_cost,alpha,beta,gamma,is_offline,eff_latency_ms,eff_energy_J
V782,cloud,70.56,0.2196,25201330,25.20133,83.0,Truck,0,N304,mMTC,1,T6128,7115,273,40,1,16.70364288,1.7913,0.96554551,0.648836512,fog,82.11645973130237,2.32964952109032,1,fog,45.39290671079096,26.8865373741744,24.253322534807722,26.8865373741744,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,70.56,0.2196
V265,fog,58.0,0.186,8729082,8.729082,87.83,Truck,1,N67,URLLC,0,T9251,3438,105,105,1,14.44062733,1.5146,0.759017738,0.758097292,fog,58.0,1.5146,1,cloud,23.41263210752674,20.676422025301513,19.62095405437793,19.62095405437793,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.21017999999999998
V818,fog,62.4,0.185,5188896,5.188896,83.0,Truck,0,N221,eMBB,0,T5415,1676,238,48,1,14.79102327,2.1314,0.935493098,0.747431541,fog,62.4,2.1314,1,cloud,26.345697926554337,25.485130094648692,25.381872829826495,25.381872829826495,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.768,0.20904999999999999
V711,vehicle,65.94,0.2196,5212582,5.212582,87.83,Sedan,1,N467,URLLC,0,T4825,2162,124,124,1,13.69067313,2.659,0.895555055,0.776955124,vehicle,65.94,2.659,1,cloud,25.220809158914253,24.382290660851904,24.27603620719685,24.27603620719685,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,70.5558,0.24814799999999995
V683,cloud,72.0,0.24,15286590,15.28659,87.83,Motorcycle,1,N164,mMTC,0,T5481,5147,59,59,1,12.75926463,1.5,0.857306748,0.653528238,cloud,72.0,1.5,1,cloud,32.00568156661877,24.7782623799113,22.354694398463366,22.354694398463366,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.27119999999999994
V833,cloud,72.0,0.2032,24636255,24.636255,85.81,Motorcycle,1,N480,eMBB,0,T10470,8155,257,174,1,12.97198727,1.5992,0.851078067,0.636744758,cloud,72.0,1.5992,1,cloud,41.14016622175027,24.828969764757325,22.39751663392467,22.39751663392467,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.22961599999999996
V519,vehicle,71.92,0.221,3158776,3.158776,86.93,Sedan,1,N455,URLLC,0,T4148,2914,125,107,1,15.03511074,2.0287,0.933989989,0.857687919,vehicle,71.92,2.0287,1,vehicle,26.61731453561604,27.14674476194351,27.726134680236942,26.61731453561604,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.88560000000001,0.19227
V448,cloud,72.0,0.1824,25554420,25.55442,84.68,SUV,0,N375,URLLC,1,T6866,5116,283,140,1,15.51424718,2.6554,0.835976868,0.634848562,fog,79.44266852985727,3.778773547127021,1,fog,46.43557090226221,27.42637738098635,24.74040397602007,27.42637738098635,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.1824
V019,cloud,71.92,0.1904,27890430,27.89043,85.72,Motorcycle,1,N220,mMTC,1,T9803,5790,169,112,1,15.74947426,1.8517,0.861153645,0.610816804,fog,82.01049135304481,2.3113437298537955,1,fog,44.28580400574677,24.81926526778687,22.38773718439628,24.81926526778687,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,71.92,0.1904
V716,fog,58.0,0.2005,6310143,6.310143,87.83,Sedan,0,N172,eMBB,1,T10863,9693,66,66,0,15.73770886,2.1003,0.979606088,0.753231044,fog,68.51221766754954,3.03575284222718,1,fog,24.928396526785424,23.424816232382224,22.990118373557678,23.424816232382224,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2005
V484,fog,67.02,0.186,4777808,4.777808,87.83,Sedan,1,N254,mMTC,0,T1435,1471,68,68,1,11.54723662,1.5,0.723167445,0.742861457,fog,67.02,1.5,1,fog,25.44856803655258,24.881576478901405,24.910895558426102,24.881576478901405,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.02,0.186
V569,fog,58.0,0.2182,8984568,8.984568,87.83,Truck,0,N210,mMTC,0,T2616,2584,216,216,1,13.96652183,1.6333,0.913943371,0.710454938,fog,58.0,1.6333,1,cloud,25.962433452986218,22.779140580174587,21.53598065611744,21.53598065611744,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.24656599999999998
V434,vehicle,72.0,0.2131,4385160,4.38516,87.83,SUV,0,N188,mMTC,0,T3127,7496,72,72,1,11.34535256,2.7241,0.967045735,0.810379119,vehicle,72.0,2.7241,1,fog,30.010163680585443,29.64278948320126,29.824808932173273,29.64278948320126,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,72.0,0.2131
V368,fog,58.0,0.2268,5088682,5.088682,83.07,Sedan,1,N191,mMTC,0,T972,1783,283,67,1,14.29717329,2.6961,0.958248828,0.751339132,fog,58.0,2.6961,1,cloud,22.155127666447918,21.486998879835856,21.427034697761396,21.427034697761396,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.25628399999999996
V084,vehicle,72.0,0.1941,2982969,2.982969,84.6,Motorcycle,0,N389,eMBB,0,T9264,3117,110,53,1,13.64918301,1.5,0.745607874,0.860240928,vehicle,72.0,1.5,1,vehicle,29.340962533822356,30.062662817841396,30.769127377924402,29.340962533822356,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,66.96000000000001,0.168867
V062,cloud,71.92,0.1957,26554331,26.554331,83.94,Truck,0,N215,eMBB,1,T3001,5531,196,74,1,16.3262251,2.6788,0.951514375,0.634210099,fog,85.94596303548448,3.883296310773959,1,fog,47.48247946857526,27.405693920972084,24.721365237670582,27.405693920972084,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,71.92,0.1957
V639,vehicle,61.85,0.2178,3106974,3.106974,87.83,SUV,1,N375,mMTC,0,T4229,8489,54,54,1,13.10549008,2.2719,0.709328445,0.796781147,vehicle,61.85,2.2719,1,vehicle,22.882168456502825,23.36867329571917,23.88200437972629,22.882168456502825,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,57.520500000000006,0.189486
V273,cloud,72.0,0.24,21377720,21.37772,83.71,Sedan,0,N86,URLLC,0,T174,5096,185,63,1,11.7024021,2.5696,0.764441568,0.604628593,cloud,72.0,2.5696,1,cloud,41.9329522748717,27.407443595609045,24.724721963961063,24.724721963961063,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.27119999999999994
V286,vehicle,66.21,0.1888,8998170,8.99817,87.83,Truck,1,N474,URLLC,0,T593,9210,140,140,1,11.85795009,2.032,0.70766742,0.783741093,vehicle,66.21,2.032,1,cloud,26.816313466160224,23.521090038125887,22.233399854421943,22.233399854421943,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,70.8447,0.21334399999999998
V361,fog,60.49,0.2051,10840482,10.840482,87.83,Truck,0,N106,eMBB,1,T7889,3573,204,204,1,15.56906379,2.1112,0.791628201,0.72394267,fog,68.87894391377816,2.854849763854764,1,fog,27.814444920377255,23.27897838435671,21.39744609541809,23.27897838435671,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,60.49,0.2051
V355,fog,65.94,0.1928,2491452,2.491452,87.83,Truck,0,N332,URLLC,0,T3651,612,133,133,1,14.70930838,2.0764,0.718422443,0.709239981,fog,65.94,2.0764,1,vehicle,26.662677961039492,27.673074192480325,28.488383438528114,26.662677961039492,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,61.3242,0.167736
V457,cloud,70.56,0.24,22134915,22.134915,84.57,Sedan,0,N296,URLLC,0,T10697,5335,180,86,1,11.60673606,2.308,0.99048269,0.607997419,cloud,70.56,2.308,1,cloud,42.08223476721975,26.8685816306354,24.238180396923113,24.238180396923113,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,75.4992,0.27119999999999994
V279,fog,58.0,0.1902,8491658,8.491658,83.73,Sedan,1,N19,mMTC,0,T3048,2863,210,72,1,11.50464084,1.622,0.897444991,0.746276908,fog,58.0,1.622,1,cloud,23.331011108177414,20.729722602673146,19.739191307561004,19.739191307561004,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.21492599999999998
V013,vehicle,58.0,0.2043,413540,0.41354,87.83,Truck,1,N47,mMTC,1,T6664,3335,57,57,1,15.20581479,1.5,0.825706315,0.902630589,vehicle,65.01239784443358,1.802873642272575,1,vehicle,20.523654615547127,22.505074033706304,23.721018383166907,20.523654615547127,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,53.940000000000005,0.177741
V183,vehicle,69.47,0.2255,3094845,3.094845,83.49,Sedan,1,N65,mMTC,0,T8343,1345,286,87,1,11.43657804,1.841,0.948898622,0.794650745,vehicle,69.47,1.841,1,vehicle,25.688141337711464,26.242923405657137,26.823483206943596,25.688141337711464,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,64.6071,0.196185
V369,cloud,62.4,0.2151,28170000,28.17,87.83,Motorcycle,0,N451,mMTC,1,T1434,9000,219,219,1,15.93116036,2.3572,0.977051923,0.633068411,fog,76.45494701644144,3.031621886255972,1,fog,44.8084034516374,23.822781342231835,21.487520773134186,23.822781342231835,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,62.4,0.2151
V882,vehicle,72.0,0.1996,9752985,9.752985,85.33,Sedan,0,N475,URLLC,1,T4129,4845,177,106,1,15.23745336,1.7029,0.858324219,0.775863895,vehicle,89.83154355159837,2.358649454790615,1,fog,32.55941742306551,28.01509522269503,26.18624265070683,28.01509522269503,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,72.0,0.1996
V616,cloud,72.0,0.209,30012402,30.012402,86.71,Sedan,0,N146,URLLC,0,T1495,6586,156,128,0,11.48809268,2.3165,0.957779398,0.602052977,cloud,72.0,2.3165,1,cloud,51.26144709272087,27.46290408432099,24.77174468908936,24.77174468908936,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.23616999999999996
V224,cloud,63.21,0.1944,28936590,28.93659,87.08,Sedan,1,N434,eMBB,0,T5426,9694,209,184,1,11.50902628,2.7023,0.910120788,0.658324857,cloud,63.21,2.7023,1,cloud,41.64721461228059,21.848657782497344,19.706698012680366,19.706698012680366,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.63470000000001,0.21967199999999998
V573,vehicle,58.0,0.2121,7185906,7.185906,87.83,SUV,0,N286,mMTC,1,T10810,3731,139,139,1,16.91983747,1.5625,0.945506938,0.783868389,vehicle,68.37350458603336,2.334931020950355,1,fog,25.267987655584562,23.21466721256578,22.51535197925753,23.21466721256578,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2121
V971,vehicle,58.0,0.1978,3099959,3.099959,84.25,Sedan,0,N382,URLLC,0,T5533,5429,103,44,1,13.24562477,2.3155,0.905311061,0.864053631,vehicle,58.0,2.3155,1,vehicle,23.69384056458703,24.201836572748398,24.73564794777035,23.69384056458703,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.172086
V654,cloud,69.47,0.2046,35295234,35.295234,86.75,SUV,1,N66,mMTC,0,T2408,8346,121,100,1,13.22385288,2.0177,0.905027309,0.622205353,cloud,69.47,2.0177,1,cloud,50.50316323518022,25.188564797634662,21.675404440627148,21.675404440627148,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.33290000000001,0.231198
V546,vehicle,67.02,0.1899,3343626,3.343626,85.03,SUV,1,N5,eMBB,1,T3144,1287,236,130,1,15.8767974,2.5699,0.992402834,0.787801107,vehicle,75.44789186063299,3.570989274924041,1,vehicle,24.875160820014784,25.24730329808484,25.728844081327974,24.875160820014784,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,62.3286,0.165213
V583,fog,61.31,0.24,12465000,12.465,83.23,Truck,0,N93,URLLC,1,T1394,5000,182,48,1,16.68349146,1.6708,0.918544702,0.688500369,fog,69.94527432833539,2.1351839469725995,1,fog,28.674519794720737,23.30412434068994,21.025027503279407,23.30412434068994,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,61.31,0.24
V634,cloud,68.39,0.2226,20126463,20.126463,83.61,SUV,0,N353,URLLC,1,T1733,6153,105,34,1,16.91600638,2.3415,0.974636139,0.673784623,fog,75.41766075536219,3.255157306142322,1,fog,38.89809683759465,26.03099895915127,23.48307837128622,26.03099895915127,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,68.39,0.2226
V177,cloud,65.66,0.1876,23449545,23.449545,83.38,Sedan,0,N426,URLLC,1,T1214,7701,185,53,1,15.52026911,2.5308,0.769489597,0.665191679,fog,81.23092894581434,3.446938499695466,1,fog,41.21393044263917,25.016301567670812,22.5662768265137,25.016301567670812,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,65.66,0.1876
V666,fog,69.2,0.2103,9088680,9.08868,87.37,SUV,1,N468,eMBB,0,T7266,9879,258,239,1,13.25755751,2.6694,0.876446351,0.753047073,fog,69.2,2.6694,1,cloud,28.06527715980639,24.560113962497958,23.18480864236623,23.18480864236623,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.04400000000001,0.23763899999999996
V674,cloud,69.2,0.2275,9512028,9.512028,83.21,Truck,1,N94,mMTC,0,T4561,1956,266,69,1,11.5010043,2.3293,0.713863057,0.642084377,cloud,69.2,2.3293,1,cloud,28.245948346603278,24.452983092113023,22.939173444502988,22.939173444502988,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,74.04400000000001,0.257075
V586,vehicle,58.0,0.1885,7042365,7.042365,87.83,SUV,1,N106,URLLC,1,T4769,6765,130,130,1,15.6628815,2.0872,0.83719657,0.797316067,vehicle,64.82443442114423,2.99294799262784,1,fog,22.825033729490954,21.047766770394585,20.453840896364618,21.047766770394585,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.1885
V874,vehicle,64.57,0.1947,7143323,7.143323,85.11,Motorcycle,1,N133,URLLC,0,T1982,4103,55,31,1,14.3504255,2.2442,0.869184779,0.783345282,vehicle,64.57,2.2442,1,cloud,25.4387818986617,23.3977869793947,22.70644748650745,22.70644748650745,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,69.0899,0.22001099999999998
V394,fog,58.0,0.1926,16258541,16.258541,87.83,SUV,0,N434,eMBB,0,T2146,9547,63,63,1,13.54533206,2.5709,0.799221766,0.743666579,fog,58.0,2.5709,1,cloud,29.879692204542835,22.07126098662923,19.91120169015948,19.91120169015948,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.21763799999999997
V164,cloud,58.0,0.2004,41147088,41.147088,87.09,Truck,1,N341,eMBB,1,T3147,8592,279,246,1,16.43812631,2.1827,0.809119583,0.598207664,fog,68.81569333697401,2.6892919921102805,0,fog,51.40219514323192,22.916668847106834,18.16712949028671,22.916668847106834,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.2004
V249,cloud,72.0,0.24,12364800,12.3648,83.49,Sedan,1,N314,URLLC,0,T3995,3360,217,66,1,11.66718489,1.5,0.845717983,0.661434055,cloud,72.0,1.5,1,cloud,30.463331176213376,24.759524767318382,22.338724842276218,22.338724842276218,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.27119999999999994
V635,vehicle,67.3,0.2,4272906,4.272906,84.71,Sedan,1,N79,eMBB,0,T6951,3333,256,128,1,13.95575063,2.6516,0.839996883,0.845101523,vehicle,67.3,2.6516,1,fog,25.35524930018485,25.11796534196477,25.30731250149143,25.11796534196477,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.3,0.2
V886,cloud,58.0,0.2089,39847206,39.847206,83.0,Sedan,0,N212,eMBB,0,T7423,9611,159,31,1,11.06812187,2.3375,0.903567424,0.612311703,cloud,58.0,2.3375,1,cloud,55.38671181405195,24.906557587462316,20.05640341564449,20.05640341564449,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.236057
V670,fog,72.0,0.209,14604308,14.604308,87.83,SUV,0,N8,URLLC,0,T9259,7166,67,67,1,13.81196385,2.3205,0.73360162,0.703035662,fog,72.0,2.3205,1,cloud,34.6027064736612,27.353689692863554,24.678664241824496,24.678664241824496,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,77.04,0.23616999999999996
V376,cloud,63.21,0.2258,32706030,32.70603,87.83,SUV,1,N497,URLLC,0,T901,8197,94,94,1,11.33781965,1.7209,0.929061173,0.607699378,cloud,63.21,1.7209,1,cloud,45.34416906839902,22.322725168426086,19.734365548753825,19.734365548753825,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.63470000000001,0.255154
V413,cloud,67.3,0.2005,22283108,22.283108,84.5,Truck,1,N159,URLLC,0,T6533,4724,178,83,1,11.7129075,2.2976,0.75977153,0.635420278,cloud,67.3,2.2976,1,cloud,36.86079952776562,23.20606860774148,20.93376188159785,20.93376188159785,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,72.011,0.226565
V075,vehicle,58.0,0.2198,9289776,9.289776,87.83,Truck,1,N268,eMBB,0,T10687,7516,63,63,1,11.70515748,1.9528,0.901903347,0.770536989,vehicle,58.0,1.9528,1,cloud,23.61838895514011,20.561869492244046,19.35228696953124,19.35228696953124,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.24837399999999998
V114,vehicle,69.75,0.1844,1348861,1.348861,83.95,Motorcycle,0,N149,mMTC,0,T9542,3559,270,102,1,14.89526181,2.2876,0.997310541,0.927864832,vehicle,69.75,2.2876,1,vehicle,27.673194076590192,29.60074301729452,30.876757558003277,27.673194076590192,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,64.8675,0.16042800000000002
V599,fog,58.0,0.2189,7367386,7.367386,85.31,Motorcycle,0,N350,eMBB,1,T6665,7982,89,53,1,15.47626928,1.579,0.854585944,0.71506797,fog,66.18428041997869,2.2552989174152107,1,fog,25.339328456385207,23.171955601733636,22.41774723810327,23.171955601733636,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.2189
V962,fog,72.0,0.2156,15885280,15.88528,87.69,Sedan,1,N446,eMBB,0,T5993,7864,228,223,1,14.50021259,2.2963,0.780085591,0.719947505,fog,72.0,2.2963,1,cloud,32.58379083965269,24.77596695725321,22.352476643762884,22.352476643762884,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.24362799999999998
V391,cloud,71.11,0.2297,28947132,28.947132,87.29,Truck,1,N91,eMBB,1,T8574,6618,138,126,1,16.77303529,2.7407,0.779676653,0.603294291,fog,84.13213966383472,3.733874793653285,1,fog,44.990933651321136,24.558949388968706,22.15241241754638,24.558949388968706,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,71.11,0.2297
V105,fog,58.0,0.1879,18412152,18.412152,87.83,Motorcycle,0,N236,URLLC,0,T4696,8536,53,53,1,13.24922348,1.503,0.714759723,0.735913999,fog,58.0,1.503,1,cloud,32.20703921239039,22.08565529910478,19.923432464847075,19.923432464847075,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.212327
V115,vehicle,62.94,0.201,8712632,8.712632,87.83,Motorcycle,1,N474,URLLC,0,T9657,4519,55,55,1,12.71427252,2.7118,0.833915483,0.777952241,vehicle,62.94,2.7118,1,cloud,25.39407133400904,22.436251623717904,21.296297459368443,21.296297459368443,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,67.3458,0.22713
V418,cloud,60.76,0.1863,23935088,23.935088,83.0,Truck,1,N289,eMBB,1,T6023,5392,297,63,1,16.21159477,1.9697,0.91288762,0.646416293,fog,72.7730454194389,2.9326816050003184,1,fog,35.72184711449809,20.97678628204968,18.921538925448186,20.97678628204968,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,60.76,0.1863
V526,cloud,59.95,0.2161,22761621,22.761621,83.99,SUV,1,N410,URLLC,0,T7690,5877,288,111,1,12.34157503,2.5733,0.869744125,0.654321844,cloud,59.95,2.5733,1,cloud,34.242494545068396,20.699779625710537,18.671887278405897,18.671887278405897,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,64.1465,0.24419299999999997
V458,fog,58.0,0.1912,12941544,12.941544,84.38,SUV,0,N474,mMTC,1,T2338,3619,273,122,1,16.77933524,2.4583,0.70940063,0.690087357,fog,71.01875369225266,3.2020873037318704,0,fog,27.129402938531285,22.047490351414172,19.890931573424158,22.047490351414172,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.0,0.1912
V410,vehicle,72.0,0.2057,8295634,8.295634,84.46,Truck,1,N356,mMTC,0,T6731,5917,202,93,1,11.07292685,2.1781,0.977540231,0.77658526,vehicle,72.0,2.1781,1,cloud,28.85221336963517,25.765597315131693,24.604317614996276,24.604317614996276,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,77.04,0.23244099999999998
V093,cloud,62.94,0.1925,24457000,24.457,87.83,SUV,1,N168,eMBB,1,T3376,5288,53,53,1,16.81927296,2.4011,0.796031432,0.641516358,fog,71.18282322669185,3.337016528281177,1,fog,37.15114016615653,21.7271276203802,19.598472241395463,21.7271276203802,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,62.94,0.1925
V931,vehicle,71.65,0.2068,1235000,1.235,87.83,Truck,1,N193,URLLC,0,T9246,2375,137,137,1,11.25895947,2.5834,0.922079824,0.908683453,vehicle,71.65,2.5834,1,vehicle,25.691956977481556,27.56454974252275,28.789603056287003,25.691956977481556,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.6345,0.17991600000000002
V090,fog,58.0,0.1917,4282278,4.282278,86.8,Motorcycle,1,N187,URLLC,1,T1596,1001,267,223,1,16.34685868,1.9661,0.734170798,0.69669843,fog,63.89566370932878,2.9090581374729734,1,fog,21.864674829478904,21.65433671289271,21.81475576816564,21.65433671289271,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.0,0.1917
V337,fog,65.94,0.1992,3965080,3.96508,86.8,Truck,1,N271,eMBB,0,T7682,952,109,91,1,14.16620665,1.8658,0.99664694,0.700285002,fog,65.94,1.8658,1,fog,24.723056339406135,24.68885897751797,24.969869086556145,24.68885897751797,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,65.94,0.1992
V989,cloud,72.0,0.2333,14975664,14.975664,84.88,Sedan,1,N114,mMTC,1,T5268,4972,129,68,1,16.95778878,2.3089,0.834877228,0.67077014,fog,80.67836480474313,2.8416854132873035,1,fog,31.699466398650756,24.77458382160035,22.351487477824975,24.77458382160035,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,72.0,0.2333
V922,cloud,63.76,0.2019,29660098,29.660098,87.83,Truck,1,N385,eMBB,0,T10119,8062,154,154,1,11.44277939,2.4914,0.716908235,0.648386236,cloud,63.76,2.4914,1,cloud,42.588578537572616,22.0432519679347,19.882054258385907,19.882054258385907,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,68.2232,0.22814699999999996
V934,vehicle,61.58,0.1863,10184130,10.18413,83.48,Motorcycle,1,N11,URLLC,0,T9294,6858,119,36,1,14.32312571,2.4321,0.855674137,0.798887415,vehicle,61.58,2.4321,1,cloud,25.388462231258398,21.60581349528761,20.062799339168123,20.062799339168123,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,65.8906,0.21051899999999998
V606,vehicle,58.0,0.1838,390912,0.390912,85.78,Motorcycle,1,N55,eMBB,1,T6995,2036,274,184,1,16.81581521,2.4784,0.924097815,0.95480948,vehicle,71.63016218407851,3.670928124830047,1,vehicle,20.51049569338499,22.504189123586748,23.72603457106983,20.51049569338499,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,53.940000000000005,0.159906
V594,vehicle,72.0,0.1947,2301257,2.301257,85.42,Sedan,1,N258,eMBB,0,T2626,4417,285,175,1,14.13858707,2.0071,0.997036126,0.892426646,vehicle,72.0,2.0071,1,vehicle,26.27152839569909,27.404049945479798,28.27422901748371,26.27152839569909,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,66.96000000000001,0.169389
V612,cloud,58.0,0.1876,10423026,10.423026,84.71,Sedan,1,N65,eMBB,0,T4416,2259,90,45,1,14.77639183,2.5044,0.962829395,0.660511359,cloud,58.0,2.5044,1,cloud,24.00464798710927,20.304145185458133,18.78464760982663,18.78464760982663,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,62.06,0.21198799999999995
V095,fog,67.3,0.24,8494640,8.49464,87.19,Truck,0,N479,mMTC,0,T48,5516,126,113,1,15.17449213,1.5967,0.843983595,0.731575575,fog,67.3,1.5967,1,cloud,29.890821194446836,26.55716769176112,25.28776258264592,25.28776258264592,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,72.011,0.27119999999999994
V012,cloud,58.0,0.2345,17292505,17.292505,87.83,Truck,0,N172,mMTC,0,T8671,7807,97,97,1,13.72724639,2.1488,0.909591087,0.63568268,cloud,58.0,2.1488,1,cloud,31.00710789542724,22.08635237198812,19.92439445579131,19.92439445579131,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,62.06,0.26498499999999997
V397,cloud,66.75,0.2291,6427150,6.42715,87.83,SUV,0,N272,URLLC,0,T40,1346,88,88,1,14.76534848,1.5,0.988384177,0.661606933,cloud,66.75,1.5,1,cloud,28.731977827278527,26.91844670184763,26.378056473729647,26.378056473729647,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,71.4225,0.258883
V534,fog,64.85,0.2181,8322188,8.322188,85.41,Motorcycle,1,N150,mMTC,0,T1598,7756,183,112,1,14.50588587,1.8626,0.825271036,0.727837052,fog,64.85,1.8626,1,cloud,26.01380097509432,23.214490474639547,22.159414364397865,22.159414364397865,0.38095238095238093,0.28571428571428575,0.3333333333333333,False,69.3895,0.24645299999999995
V044,vehicle,62.67,0.2033,1212744,1.212744,83.94,Motorcycle,0,N362,URLLC,1,T7251,2392,287,108,1,16.40694806,1.9171,0.902801168,0.92270857,vehicle,77.15200367412642,2.696143715466867,0,vehicle,24.816327115484544,26.640635083731123,27.831658666250796,24.816327115484544,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,58.283100000000005,0.176871
V043,vehicle,58.0,0.2037,821109,0.821109,84.37,Truck,0,N146,mMTC,0,T10959,4299,184,82,1,11.27267828,1.9558,0.930667034,0.917207376,vehicle,58.0,1.9558,1,vehicle,22.820665987127605,24.754031302140223,25.974317831925404,22.820665987127605,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,53.940000000000005,0.177219
V330,cloud,71.38,0.1834,12043392,12.043392,87.83,SUV,0,N431,eMBB,0,T6674,2528,180,180,1,12.68577914,2.3452,0.977567016,0.661047113,cloud,71.38,2.3452,1,cloud,33.33853564117552,27.09647403861643,24.447496880997864,24.447496880997864,0.42105263157894735,0.21052631578947367,0.36842105263157887,False,76.3766,0.20724199999999998
V168,fog,58.04,0.2277,14535255,14.535255,87.2,Sedan,1,N209,mMTC,1,T3245,6069,247,222,1,16.7024689,1.9459,0.811268135,0.688908207,fog,69.0450784674947,2.374681239993826,0,fog,25.39575327653194,19.996829166843646,18.04016320226123,19.996829166843646,0.38095238095238093,0.28571428571428575,0.3333333333333333,True,58.04,0.2277
V498,vehicle,72.0,0.1925,1367072,1.367072,87.83,SUV,0,N286,mMTC,1,T9916,1904,138,138,1,16.3415827,2.0241,0.73873693,0.91604152,vehicle,85.68558209268346,2.611674106757115,1,vehicle,28.574565877532297,30.550210906578787,31.860604046768408,28.574565877532297,0.42105263157894735,0.21052631578947367,0.36842105263157887,True,66.96000000000001,0.167475
